latitude,longitude,rwi,error
17.1092924,-88.6047363,-0.481,0.367
17.8846589,-88.0114746,-0.408,0.504
17.2562360,-88.9562988,-0.033,0.483
17.1722825,-89.0881348,0.283,0.460
16.9622326,-88.2751465,0.379,0.438
16.5414301,-88.3630371,0.242,0.458
16.2252233,-88.9123535,-0.432,0.416
18.2189158,-88.5607910,0.192,0.450
17.9055685,-88.6486816,-0.359,0.456
16.0985977,-88.8244629,0.221,0.466
16.4571585,-88.5168457,-0.584,0.451
18.4066544,-88.4729004,0.733,0.480
17.8846589,-88.6926270,-0.195,0.485
17.1302914,-89.1101074,-0.474,0.461
17.1932744,-89.0002441,-0.118,0.450
16.4360849,-88.7365723,-0.791,0.435
16.5624922,-88.5168457,0.315,0.453
16.5835521,-88.5827637,-0.900,0.350
17.2352512,-88.8244629,0.186,0.438
17.9264757,-88.6926270,-0.386,0.372
17.4869108,-88.2092285,0.767,0.445
18.0936440,-88.5607910,0.916,0.490
17.2562360,-88.6267090,-0.091,0.435
17.5707203,-88.3850098,0.014,0.434
17.2352512,-88.8684082,-0.354,0.429
16.4782298,-88.6486816,-0.542,0.364
16.2041247,-89.0222168,-0.172,0.368
18.3649523,-88.3410645,0.312,0.405
17.4869108,-88.2312012,0.572,0.466
17.5497715,-88.5607910,-0.204,0.466
16.6046096,-88.3630371,0.314,0.455
16.6677684,-88.3850098,0.702,0.442
17.2562360,-88.7585449,1.238,0.487
18.3232401,-88.5168457,-0.043,0.455
16.2674138,-88.8903809,0.245,0.467
17.4659524,-88.3190918,0.493,0.404
18.1771685,-88.3630371,-0.656,0.472
17.1932744,-88.8464355,-0.220,0.393
17.1722825,-88.5388184,-0.467,0.336
18.4275017,-88.4289551,0.244,0.446
18.3440975,-88.4509277,0.344,0.460
17.1512882,-88.7145996,0.227,0.404
17.2142640,-88.9343262,-0.077,0.454
17.4869108,-88.5827637,-0.376,0.389
17.5916666,-88.5607910,-0.038,0.435
17.3191761,-87.7917480,0.342,0.430
16.4360849,-88.5168457,-0.325,0.359
17.5078668,-88.1872559,1.191,0.458
16.2041247,-89.1540527,-0.524,0.371
16.6256648,-88.5607910,0.141,0.415
17.5707203,-88.5388184,-0.236,0.450
18.4483464,-88.4289551,-0.296,0.443
16.1619207,-88.8903809,0.202,0.445
16.8360897,-88.3630371,-0.335,0.402
18.3232401,-88.4509277,0.127,0.445
17.2142640,-88.8684082,-0.063,0.417
18.0309744,-88.6926270,0.387,0.464
16.6467178,-88.4948730,0.235,0.442
16.1619207,-88.8684082,-0.030,0.408
17.1932744,-88.2971191,-0.389,0.391
17.2142640,-88.9782715,-0.276,0.437
