latitude,longitude,rwi,error
18.4691886,-70.3454590,-0.722,0.434
18.8439129,-69.5544434,-0.165,0.378
18.5941885,-70.3015137,-0.528,0.372
18.8854977,-70.8947754,-0.835,0.352
18.3440975,-70.4992676,-0.621,0.386
18.7607124,-70.2575684,-0.196,0.413
19.0932663,-70.3674316,-0.664,0.441
18.8439129,-69.2028809,-0.655,0.437
18.7815164,-69.7741699,0.159,0.420
19.3215109,-71.4880371,-0.595,0.355
19.3837043,-70.4333496,0.836,0.462
18.6566542,-68.5656738,-0.507,0.474
18.4066544,-70.1037598,1.128,0.505
19.4251534,-71.3122559,-0.801,0.549
18.5108654,-69.4445801,0.010,0.437
19.1970531,-69.9719238,0.668,0.459
18.4691886,-71.0705566,0.117,0.473
18.7607124,-69.9499512,-0.281,0.444
18.8023178,-69.0051270,-0.495,0.477
19.4458740,-70.2575684,-0.783,0.390
18.2189158,-70.5432129,0.343,0.475
18.9478555,-71.2902832,-0.192,0.451
19.2592938,-69.8620605,0.170,0.480
19.5287298,-71.5319824,-0.634,0.392
19.3422447,-70.9387207,1.270,0.438
18.7190968,-69.0270996,-0.504,0.439
18.8647066,-70.0817871,-0.336,0.403
19.6529339,-71.1364746,0.044,0.468
19.7356832,-71.3781738,-0.701,0.396
19.7563639,-71.0925293,-0.903,0.405
19.4458740,-71.4440918,-0.365,0.400
19.0517333,-70.7189941,-0.626,0.394
18.6150130,-70.2355957,-0.657,0.359
18.8023178,-68.9611816,0.343,0.456
19.5908438,-71.4440918,-0.930,0.359
18.7815164,-69.4885254,-0.258,0.422
18.6358348,-70.1257324,-0.790,0.451
18.4691886,-68.4338379,0.058,0.462
19.9217124,-71.0485840,-0.204,0.576
18.4275017,-71.2683105,-0.094,0.461
19.1763010,-70.1037598,0.836,0.488
18.6150130,-68.5217285,0.099,0.425
19.1555462,-70.9167480,-0.217,0.440
19.2800355,-70.2575684,1.131,0.447
18.9686362,-70.1257324,0.195,0.462
19.2800355,-70.9167480,-0.125,0.437
19.0309630,-71.5539551,-0.513,0.375
18.5525320,-68.8513184,-0.524,0.483
19.2800355,-70.3894043,-0.367,0.452
18.7607124,-68.9611816,-0.137,0.442
18.7190968,-70.1037598,-0.110,0.475
18.5941885,-69.2248535,-0.180,0.437
19.4873072,-71.5539551,0.204,0.488
18.6150130,-70.9387207,0.825,0.505
18.4483464,-69.4006348,0.748,0.438
19.5494371,-70.4113770,-0.622,0.392
18.6774709,-70.8728027,-0.145,0.361
19.8803914,-71.4660645,-0.475,0.330
19.5494371,-69.9719238,-0.304,0.470
18.6566542,-69.8620605,0.229,0.464
19.7563639,-70.6311035,-0.101,0.446
19.6943139,-70.6530762,-0.666,0.426
18.6774709,-70.1037598,-0.509,0.400
19.5080198,-71.4221191,-0.499,0.398
19.3629758,-70.4553223,0.113,0.436
18.1771685,-71.2902832,-0.688,0.385
18.1980434,-71.7077637,-0.508,0.349
19.7356832,-71.5319824,-0.468,0.425
18.6774709,-69.8620605,0.354,0.491
19.7356832,-71.2683105,-0.290,0.409
19.3837043,-69.9499512,-0.530,0.440
18.6566542,-70.1696777,0.785,0.468
19.2178026,-69.3347168,0.405,0.524
19.0725011,-70.2136230,-0.404,0.423
18.8647066,-69.1589355,-0.514,0.402
18.3232401,-71.4440918,-0.612,0.344
18.9478555,-70.3894043,0.729,0.471
19.3629758,-70.3015137,0.477,0.445
18.7190968,-68.6315918,-0.286,0.438
19.6322399,-71.1364746,-0.697,0.418
18.6982852,-71.5319824,-0.541,0.447
19.7356832,-71.7077637,-0.619,0.482
19.2178026,-70.3894043,0.302,0.447
18.8023178,-71.5100098,-0.621,0.456
18.9686362,-70.7629395,-0.329,0.415
19.7977172,-71.7077637,-0.047,0.347
19.4458740,-70.8508301,-0.913,0.416
19.5701418,-70.8068848,-0.679,0.446
19.4251534,-71.0705566,-0.187,0.442
17.9264757,-71.6418457,0.053,0.438
19.3422447,-71.0485840,-0.533,0.445
19.2592938,-70.9606934,-0.368,0.448
18.6358348,-70.0598145,0.196,0.484
18.9478555,-70.1477051,-0.154,0.456
18.5108654,-69.6423340,-0.216,0.477
18.8854977,-71.6857910,-0.125,0.456
19.2800355,-69.4006348,-0.504,0.425
18.8231166,-68.6755371,0.145,0.496
19.3007745,-70.9387207,-0.306,0.437
18.8439129,-69.2687988,-0.732,0.410
18.1354112,-71.1145020,-0.886,0.452
19.5080198,-70.6970215,1.018,0.465
18.9062862,-68.7854004,-0.637,0.365
19.2592938,-70.2795410,0.084,0.474
19.8390597,-70.7629395,0.740,0.494
19.5701418,-70.8288574,0.443,0.467
19.2800355,-69.1809082,-0.446,0.461
19.3422447,-71.0266113,-0.233,0.437
18.7190968,-70.7849121,-0.695,0.354
18.7607124,-69.8620605,-0.658,0.466
19.1347889,-70.3674316,0.872,0.544
19.0101900,-69.9499512,-0.685,0.408
19.4873072,-70.9387207,-0.935,0.415
19.4044302,-70.6970215,0.896,0.476
18.4691886,-69.9499512,1.309,0.464
18.6150130,-68.7854004,-0.524,0.471
18.4900283,-70.2355957,-0.090,0.468
19.4665919,-71.6857910,-0.616,0.367
19.4873072,-70.2136230,-0.607,0.349
18.4900283,-70.2136230,0.332,0.448
18.3023803,-70.3454590,1.196,0.497
18.7190968,-68.4338379,0.246,0.548
18.3858046,-70.3674316,-0.511,0.388
18.4900283,-70.3454590,-0.589,0.406
19.5701418,-70.9606934,0.407,0.470
19.4665919,-70.2795410,-0.714,0.420
18.5525320,-70.0378418,0.824,0.489
18.6566542,-70.3894043,-0.263,0.363
18.5941885,-68.6755371,-0.348,0.526
19.3629758,-71.4880371,-0.351,0.425
18.6982852,-70.2575684,-0.385,0.410
18.6774709,-71.4660645,0.186,0.484
19.2800355,-70.6750488,0.323,0.450
18.5317000,-69.8620605,1.093,0.450
18.6982852,-71.0046387,-0.595,0.376
19.5701418,-71.0046387,0.439,0.463
19.4873072,-71.5100098,-0.569,0.466
19.5287298,-69.9719238,0.419,0.481
18.5317000,-68.9611816,-0.440,0.431
18.4275017,-68.8732910,0.515,0.444
18.9062862,-71.5539551,-0.624,0.398
18.2606530,-70.4992676,-0.140,0.408
19.5908438,-71.2683105,-0.619,0.461
18.5108654,-68.9392090,-0.406,0.442
19.3629758,-70.4772949,0.482,0.444
19.8183898,-71.3781738,-0.219,0.389
18.6982852,-69.9938965,-0.538,0.434
18.5733616,-71.7297363,0.477,0.495
19.0517333,-70.3454590,-0.572,0.411
18.5733616,-70.7849121,-0.285,0.452
18.9686362,-69.9938965,-0.735,0.407
19.0101900,-70.3894043,-0.693,0.446
18.6566542,-70.7629395,-0.554,0.367
18.9270721,-69.0930176,-0.370,0.442
18.8231166,-69.7302246,-0.548,0.403
19.5908438,-71.6638184,-0.807,0.415
18.4483464,-70.0817871,0.588,0.510
19.0101900,-69.9719238,0.594,0.471
18.9478555,-70.0817871,-0.711,0.423
19.5701418,-70.6311035,-0.431,0.441
19.6115432,-70.7629395,-0.511,0.506
18.5941885,-69.8181152,0.098,0.471
19.0309630,-69.7961426,-0.715,0.457
19.6322399,-70.0598145,0.036,0.458
18.4900283,-70.1916504,-0.098,0.455
19.4251534,-70.6750488,1.366,0.432
19.7563639,-71.2023926,-0.114,0.458
19.6322399,-71.3781738,-0.160,0.434
18.9270721,-71.2683105,0.043,0.499
19.3422447,-71.3342285,-0.933,0.391
18.6358348,-71.3781738,-0.308,0.367
19.5908438,-70.1257324,-0.834,0.423
19.7563639,-70.5432129,0.318,0.438
18.7607124,-69.4445801,-0.661,0.440
19.2385495,-70.4772949,0.802,0.462
18.6982852,-69.3786621,0.177,0.423
19.8183898,-71.6418457,0.497,0.411
19.2800355,-70.2795410,0.723,0.496
18.7815164,-70.3454590,-0.711,0.429
19.3837043,-71.6418457,-0.463,0.434
19.4251534,-69.9279785,-0.099,0.475
19.6322399,-71.3562012,-0.643,0.420
19.8803914,-71.6638184,-0.023,0.420
19.4665919,-70.6530762,0.775,0.492
18.1145288,-71.2683105,-0.651,0.477
19.2385495,-69.3347168,-0.656,0.471
19.3629758,-70.9387207,-0.309,0.438
18.8231166,-71.6638184,-0.353,0.457
18.5941885,-69.9938965,0.148,0.435
18.7815164,-68.5876465,-0.170,0.440
18.7399059,-71.1364746,-0.478,0.433
19.4665919,-69.9279785,-0.132,0.486
18.5733616,-68.6535645,-0.068,0.468
19.5908438,-69.9060059,-0.186,0.427
19.4665919,-71.0046387,-0.222,0.391
19.4251534,-71.6638184,-0.070,0.427
19.5908438,-71.3781738,-0.939,0.408
18.4691886,-68.6975098,0.039,0.442
18.7190968,-68.4777832,0.184,0.516
18.4900283,-68.7854004,0.335,0.492
19.6529339,-70.6530762,-0.845,0.434
19.7149999,-71.6418457,-0.692,0.458
18.5317000,-68.5437012,-0.435,0.498
18.5317000,-68.7854004,0.545,0.424
18.9894144,-71.8176270,-0.582,0.345
18.8854977,-70.0158691,-0.085,0.437
19.3629758,-70.5651855,0.343,0.441
19.1140289,-71.6857910,-0.312,0.365
18.8023178,-69.2248535,-0.544,0.459
19.2178026,-69.2028809,-0.109,0.445
19.5908438,-71.5979004,-0.340,0.419
19.0101900,-69.8181152,-0.375,0.383
19.2800355,-69.7741699,-0.486,0.428
19.3837043,-71.5100098,-0.702,0.424
18.0518668,-71.7517090,0.301,0.510
19.4873072,-70.1916504,-0.450,0.348
19.2178026,-69.7961426,0.125,0.419
19.4873072,-71.3781738,-0.174,0.410
19.5494371,-71.3342285,-0.068,0.450
18.6150130,-69.9719238,0.093,0.459
19.2178026,-70.7189941,-0.432,0.419
19.5287298,-71.5539551,-0.767,0.398
19.4458740,-71.2023926,-0.667,0.409
18.5317000,-68.3679199,0.501,0.534
18.8647066,-69.9279785,-0.624,0.403
19.0725011,-70.0817871,-0.487,0.404
18.6774709,-69.3786621,-0.546,0.443
18.9894144,-69.9060059,0.020,0.455
19.4873072,-70.6311035,0.992,0.477
19.5287298,-71.6638184,-0.235,0.418
19.5701418,-71.3562012,-0.836,0.376
19.0309630,-70.6311035,-0.305,0.435
18.3858046,-70.0817871,-0.124,0.469
18.8854977,-71.6638184,-0.541,0.427
18.6150130,-69.7741699,-0.323,0.441
19.5908438,-71.5100098,-0.825,0.385
19.6529339,-70.0817871,0.868,0.483
18.9478555,-70.7629395,-0.201,0.470
19.5080198,-70.6750488,0.659,0.452
18.9270721,-69.0270996,-0.736,0.384
19.8597269,-71.6418457,0.690,0.476
19.4458740,-71.6198730,-0.131,0.425
19.8183898,-70.6970215,0.397,0.483
18.9686362,-69.8620605,-0.543,0.468
18.6566542,-68.8952637,-0.453,0.433
18.9894144,-69.4445801,-0.601,0.418
19.6943139,-70.9167480,-0.729,0.410
18.5317000,-68.4118652,-0.306,0.490
19.3007745,-71.1584473,-0.774,0.440
19.3629758,-70.2575684,0.087,0.452
18.5733616,-70.5871582,-0.831,0.481
18.7815164,-70.9826660,0.828,0.500
19.3007745,-70.4333496,0.472,0.456
18.6774709,-69.9499512,0.122,0.466
18.7607124,-68.8293457,-0.771,0.374
18.6982852,-70.3894043,-0.657,0.416
19.6736252,-70.4333496,-0.145,0.454
18.4066544,-70.7629395,0.416,0.526
19.5494371,-70.3015137,-0.325,0.401
18.5108654,-69.7302246,-0.108,0.453
18.8231166,-70.1916504,0.208,0.464
19.7770419,-71.0705566,-0.578,0.432
18.4275017,-71.1584473,0.076,0.480
18.7815164,-70.0817871,-0.276,0.427
18.8439129,-69.2468262,-0.588,0.391
19.6736252,-70.9387207,-0.535,0.445
19.7977172,-70.8068848,0.038,0.422
19.5701418,-71.0705566,0.860,0.490
19.3837043,-70.3015137,-0.123,0.425
18.9478555,-70.3454590,-0.254,0.470
19.6322399,-70.2136230,-0.553,0.400
19.6322399,-70.6311035,-0.752,0.465
19.2592938,-70.1696777,0.266,0.420
18.0309744,-71.2463379,-0.340,0.394
19.7770419,-71.2902832,-0.247,0.410
18.7190968,-70.8728027,-0.828,0.419
19.4251534,-70.8508301,-0.249,0.426
18.9686362,-70.6091309,0.146,0.425
19.3215109,-70.4333496,0.495,0.447
19.2800355,-70.9387207,-0.401,0.431
19.4251534,-69.9719238,-0.630,0.456
18.7607124,-70.8728027,0.341,0.467
19.2592938,-70.8728027,-0.776,0.440
18.6566542,-71.4221191,-0.480,0.409
19.1555462,-70.0378418,-0.529,0.506
19.0309630,-69.9719238,-0.516,0.443
19.4251534,-70.5212402,0.950,0.456
19.0101900,-71.5100098,-0.422,0.391
19.4458740,-70.0817871,-0.443,0.407
18.7399059,-70.2795410,-0.593,0.416
19.3422447,-70.7629395,-0.060,0.443
19.8390597,-71.4221191,-0.304,0.372
18.5941885,-69.5983887,-0.312,0.503
18.5108654,-69.3566895,-0.494,0.468
18.8023178,-70.8947754,-0.203,0.408
18.9062862,-71.4440918,-0.797,0.422
19.0309630,-70.3454590,-0.309,0.375
18.5941885,-70.0378418,0.520,0.473
19.7356832,-70.6311035,0.629,0.435
19.6115432,-70.6970215,-0.614,0.427
19.1970531,-69.2907715,0.615,0.472
18.7607124,-71.5759277,-0.586,0.387
19.6322399,-70.5651855,-0.275,0.450
19.1763010,-70.2795410,-0.157,0.458
18.8854977,-69.1149902,-0.640,0.444
19.6115432,-70.1696777,0.511,0.451
18.3232401,-71.5979004,-0.593,0.356
18.6774709,-68.8293457,-0.215,0.439
19.7563639,-71.6198730,-0.169,0.432
18.4900283,-71.8835449,-0.008,0.457
18.8854977,-68.6535645,-0.241,0.544
19.4251534,-70.4553223,0.215,0.443
18.3023803,-70.1037598,0.770,0.481
18.5733616,-68.6755371,-0.020,0.501
18.4691886,-69.4665527,-0.155,0.495
18.2815179,-71.3781738,-0.472,0.374
18.7399059,-71.1804199,-0.124,0.448
18.5941885,-68.6315918,-0.112,0.452
19.5287298,-70.2795410,-0.159,0.426
18.8647066,-70.5871582,-0.700,0.370
19.7149999,-71.4221191,0.043,0.421
18.8854977,-68.9172363,-0.625,0.371
18.6774709,-68.6755371,-0.365,0.462
19.2385495,-70.4992676,0.543,0.471
18.5525320,-69.6862793,0.039,0.468
18.4691886,-69.8620605,1.108,0.461
19.6943139,-70.8947754,-0.144,0.447
19.3629758,-70.6750488,0.077,0.452
18.4900283,-69.4885254,0.094,0.491
19.1140289,-70.3234863,-0.172,0.457
18.5108654,-69.7521973,0.760,0.452
18.5941885,-70.4553223,-0.641,0.451
18.8231166,-71.4660645,-0.858,0.390
19.2592938,-70.6970215,-0.403,0.427
18.6358348,-68.9611816,-0.212,0.449
19.2178026,-70.5212402,1.160,0.444
19.1347889,-70.0598145,-0.579,0.432
19.1555462,-70.6311035,-0.038,0.448
18.6982852,-69.0051270,-0.513,0.447
19.6322399,-70.7409668,-0.630,0.448
17.8637468,-71.2902832,0.145,0.490
19.5908438,-71.7077637,-0.135,0.433
18.5317000,-69.9499512,0.431,0.504
19.3422447,-70.4553223,0.264,0.441
18.3232401,-70.2136230,-0.441,0.457
